Time UTC,"('Freq',)","('dFdt',)","('STAT',)","('I', 'IA:Ambridge Farm', 'Ang')","('I', 'IA:Ambridge Farm', 'Mag')","('I', 'IB:Ambridge Farm', 'Ang')","('I', 'IB:Ambridge Farm', 'Mag')","('I', 'IC:Ambridge Farm', 'Ang')","('I', 'IC:Ambridge Farm', 'Mag')","('I', 'IPPS:Ambridge Fa', 'Ang')","('I', 'IPPS:Ambridge Fa', 'Mag')","('V', 'VA:Ambridge Farm', 'Ang')","('V', 'VA:Ambridge Farm', 'Mag')","('V', 'VB:Ambridge Farm', 'Ang')","('V', 'VB:Ambridge Farm', 'Mag')","('V', 'VC:Ambridge Farm', 'Ang')","('V', 'VC:Ambridge Farm', 'Mag')","('V', 'VPPS:Ambridge Fa', 'Ang')","('V', 'VPPS:Ambridge Fa', 'Mag')"
1489082621.2,50.054,0.0,0.0,1.892547,0.691938,2.158799,0.788931,2.356194,0.309444,3.141593,0.43762,-2.68112,125312.3,-0.59476,125432.4,1.484007,124636.5,-2.12321,785.1376
1489082621.22,50.054,0.0,0.0,1.570796,0.87524,2.214297,1.09405,2.034444,0.489274,3.141593,0.21881,-2.67393,125312.6,-0.5876,125440.9,1.491328,124615.6,-2.11934,772.5453
1489082621.24,50.054,0.0,0.0,1.892547,0.691938,2.245537,1.401068,1.107149,0.489274,-2.67794,0.489274,-2.66772,125307.9,-0.58165,125424.4,1.497445,124617.0,-2.09505,777.3318
1489082621.26,50.053,-0.00999,0.0,1.570796,0.65643,2.214297,1.09405,2.034444,0.489274,3.141593,0.21881,-2.66138,125265.3,-0.57515,125450.0,1.504057,124586.7,-2.11121,747.3972
1489082621.28,50.052,-0.01999,0.0,1.570796,0.65643,2.214297,1.09405,2.034444,0.489274,3.141593,0.21881,-2.65497,125252.5,-0.56815,125435.1,1.511167,124594.9,-2.11874,729.361
1489082621.3,50.051,-0.00999,0.0,1.570796,0.43762,2.245537,1.401068,1.570796,0.43762,-2.35618,0.309444,-2.64804,125289.8,-0.56158,125454.2,1.518016,124606.5,-2.10693,734.8426
1489082621.32,50.051,-0.00999,0.0,2.034444,0.489274,2.158799,0.788931,1.570796,0.43762,3.141593,0.21881,-2.64102,125251.6,-0.55408,125466.1,1.525228,124612.7,-2.11663,723.0703
1489082621.34,50.051,-0.00999,0.0,2.677945,0.489274,2.111216,1.275871,1.570796,0.21881,-2.81983,0.691938,-2.63442,125288.9,-0.54786,125459.4,1.531658,124597.0,-2.09841,736.4663
1489082621.36,50.052,-0.00999,0.0,1.892547,0.691938,2.111216,1.275871,1.570796,0.21881,3.141593,0.21881,-2.62776,125242.0,-0.5407,125456.7,1.538418,124580.6,-2.11337,726.9868
1489082621.38,50.053,0.02,0.0,1.892547,0.691938,2.214297,1.09405,2.034444,0.489274,3.141593,0.21881,-2.62114,125245.4,-0.53415,125441.1,1.544962,124584.4,-2.09841,736.4663
1489082621.4,50.053,0.02,0.0,1.892547,0.691938,2.356194,0.618888,1.570796,0.21881,2.356194,0.309444,-2.61403,125288.9,-0.52721,125450.4,1.552168,124601.1,-2.08993,738.1432
1489082621.42,50.053,0.02,0.0,1.570796,0.21881,2.034444,0.978548,0.0,0.0,3.141593,0.21881,-2.60722,125291.0,-0.52046,125479.3,1.558748,124629.7,-2.07063,735.4412
1489082621.44,50.053,0.02,0.0,1.249046,0.691938,2.356194,0.618888,1.570796,0.21881,2.356194,0.309444,-2.59998,125262.1,-0.51432,125398.9,1.565837,124617.6,-1.99589,743.701
1489082621.46,50.053,0.01,0.0,1.892547,0.691938,2.245537,1.401068,1.570796,0.43762,-2.67794,0.489274,-2.59382,125252.9,-0.5085,125446.0,1.571568,124597.8,-1.98392,729.7488
1489082621.48,50.054,0.01,0.0,1.570796,0.21881,2.034444,0.978548,0.0,0.0,3.141593,0.21881,-2.58718,125253.9,-0.50165,125410.4,1.578255,124596.6,-1.98776,746.008
1489082621.5,50.054,0.01,0.0,2.034444,0.489274,2.214297,1.09405,1.570796,0.21881,3.141593,0.21881,-2.58022,125241.6,-0.4949,125413.9,1.585053,124587.5,-1.97649,742.3472
1489082621.52,50.054,0.01,0.0,0.0,0.0,2.214297,1.09405,1.570796,0.21881,-2.67794,0.489274,-2.57337,125221.7,-0.48788,125399.7,1.592141,124617.0,-1.9536,735.313
1489082621.54,50.054,0.01,0.0,1.570796,0.43762,2.498092,1.09405,2.034444,0.489274,3.141593,0.21881,-2.56582,125308.1,-0.48107,125400.3,1.598975,124619.8,-1.93162,777.965
1489082621.56,50.054,0.01,0.0,2.356194,0.309444,2.214297,1.09405,1.570796,0.21881,-2.67794,0.489274,-2.55909,125274.0,-0.47435,125406.8,1.605038,124625.0,-1.91808,793.5535
1489082621.58,50.055,0.01,0.0,2.356194,0.309444,2.498092,1.09405,2.034444,0.489274,-2.67794,0.489274,-2.55261,125274.7,-0.46779,125357.7,1.611839,124620.3,-1.90341,799.1323
1489082621.6,50.055,0.01,0.0,1.570796,0.21881,2.034444,0.978548,0.0,0.0,3.141593,0.21881,-2.54556,125250.7,-0.46104,125369.4,1.618533,124616.1,-1.88707,794.7541
1489082621.62,50.054,0.0,0.0,2.034444,0.489274,2.498092,1.09405,1.570796,0.21881,3.141593,0.21881,-2.53924,125259.6,-0.45448,125351.7,1.625115,124621.3,-1.88707,794.7541
1489082621.64,50.053,-0.01999,0.0,1.570796,0.21881,2.55359,0.788931,1.570796,0.43762,0.0,0.0,-2.53117,125264.2,-0.44706,125359.6,1.632443,124610.1,-1.85904,821.2601
1489082621.66,50.053,-0.01999,0.0,0.0,0.0,2.55359,0.788931,1.570796,0.43762,-2.35618,0.309444,-2.52504,125278.6,-0.44029,125376.5,1.639163,124641.7,-1.87265,800.6911
1489082621.68,50.053,-0.01999,0.0,1.570796,0.43762,2.356194,1.237776,1.570796,0.21881,3.141593,0.21881,-2.51814,125282.2,-0.4337,125414.9,1.645666,124603.5,-1.87983,797.7019
1489082621.7,50.053,-0.01999,0.0,1.570796,0.21881,2.214297,1.09405,0.0,0.0,3.141593,0.21881,-2.51137,125257.9,-0.42502,125405.1,1.653529,124639.5,-1.93503,783.8688
1489082621.72,50.052,-0.01999,0.0,1.570796,0.21881,2.356194,0.928332,1.570796,0.43762,0.0,0.0,-2.50518,125322.4,-0.41923,125445.5,1.65976,124637.4,-1.92956,782.2497
1489082621.74,50.052,-0.00999,0.0,1.570796,0.21881,2.466852,1.401068,0.0,0.0,-2.67794,0.489274,-2.49816,125291.7,-0.41235,125429.5,1.666715,124612.1,-1.91855,779.0821
1489082621.76,50.052,-0.00999,0.0,1.570796,0.43762,2.601173,1.275871,1.892547,0.691938,-2.35618,0.309444,-2.49155,125326.5,-0.40592,125424.2,1.673326,124652.7,-1.8907,786.0579
1489082621.78,50.052,-0.00999,0.0,2.356194,0.618888,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.48467,125248.1,-0.39862,125412.8,1.680257,124583.4,-1.91501,773.2232
1489082621.8,50.052,-0.00999,0.0,2.034444,0.489274,2.158799,0.788931,1.570796,0.21881,3.141593,0.21881,-2.47806,125300.4,-0.39209,125427.8,1.686937,124636.3,-1.89808,783.1734
1489082621.82,50.053,0.01,0.0,2.356194,0.618888,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.47096,125272.8,-0.38467,125428.2,1.694062,124614.0,-1.91302,777.5339
1489082621.84,50.053,0.01,0.0,2.034444,0.489274,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.46482,125271.3,-0.37862,125389.9,1.70006,124579.6,-1.90719,790.4843
1489082621.86,50.053,0.01,0.0,2.356194,0.928332,2.466852,1.401068,0.0,0.0,3.141593,0.43762,-2.45689,125280.8,-0.37089,125402.2,1.707731,124582.9,-1.89254,796.1899
1489082621.88,50.054,0.02,0.0,2.356194,0.618888,2.356194,1.237776,1.570796,0.21881,3.141593,0.43762,-2.45112,125252.2,-0.3647,125407.0,1.713748,124609.9,-1.88887,790.4047
1489082621.9,50.054,0.02,0.0,2.158799,0.788931,2.356194,1.237776,1.570796,0.21881,3.141593,0.43762,-2.44479,125286.5,-0.35883,125397.8,1.720119,124592.6,-1.87228,786.2178
1489082621.92,50.054,0.01,0.0,2.034444,0.489274,2.356194,1.237776,1.570796,0.21881,3.141593,0.21881,-2.4374,125282.4,-0.35134,125430.2,1.727406,124621.4,-1.86281,779.1628
1489082621.94,50.054,0.01,0.0,2.034444,0.489274,2.356194,1.237776,1.570796,0.21881,3.141593,0.21881,-2.43037,125295.0,-0.34468,125424.2,1.734188,124614.0,-1.8467,789.7814
1489082621.96,50.054,0.01,0.0,1.892547,0.691938,2.761086,1.178328,2.158799,0.788931,0.0,0.0,-2.42297,125330.1,-0.33727,125415.0,1.741742,124619.7,-1.84357,798.5946
1489082621.98,50.054,0.0,0.0,1.570796,0.21881,2.601173,1.275871,1.892547,0.691938,-2.35618,0.309444,-2.41618,125298.8,-0.33018,125436.2,1.748636,124650.2,-1.83551,787.3365
1489082622.0,50.054,0.0,0.0,2.356194,0.309444,2.356194,1.237776,1.570796,0.21881,-2.67794,0.489274,-2.40926,125337.2,-0.32339,125452.2,1.755544,124649.8,-1.8284,790.577
1489082622.02,50.055,0.01,0.0,2.034444,0.489274,2.356194,0.928332,1.570796,0.43762,3.141593,0.21881,-2.40265,125308.9,-0.31657,125443.6,1.76238,124653.6,-1.82721,776.1312
1489082622.04,50.055,0.01,0.0,2.356194,0.309444,2.55359,0.788931,1.570796,0.43762,0.0,0.0,-2.39532,125344.1,-0.30948,125439.7,1.769453,124608.5,-1.834,791.7557
1489082622.06,50.055,0.01,0.0,2.356194,0.618888,2.677945,0.978548,1.570796,0.65643,0.0,0.0,-2.389,125305.9,-0.30313,125423.1,1.77515,124632.1,-1.80764,819.408
1489082622.08,50.055,0.01,0.0,2.356194,0.309444,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.38246,125317.3,-0.29629,125426.1,1.782526,124643.7,-1.81015,791.6366
1489082622.1,50.054,0.0,0.0,2.356194,0.309444,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.37589,125363.1,-0.29001,125470.3,1.788912,124667.5,-1.80453,790.5638
1489082622.12,50.055,0.0,0.0,2.356194,0.309444,2.498092,1.09405,2.034444,0.489274,-2.67794,0.489274,-2.36812,125344.5,-0.28224,125474.6,1.796659,124650.8,-1.79452,784.0291
1489082622.14,50.055,0.0,0.0,0.0,0.0,2.356194,1.237776,1.570796,0.21881,-2.67794,0.489274,-2.36166,125343.9,-0.27585,125445.1,1.802707,124643.2,-1.78701,810.8341
1489082622.16,50.055,0.0,0.0,2.677945,0.489274,2.356194,0.928332,2.356194,0.309444,3.141593,0.43762,-2.3544,125326.1,-0.26867,125454.9,1.809984,124630.2,-1.77828,799.9579
1489082622.18,50.055,0.0,0.0,2.034444,0.489274,2.158799,0.788931,1.570796,0.21881,3.141593,0.21881,-2.34813,125346.1,-0.26236,125453.1,1.816657,124661.4,-1.76363,788.2542
1489082622.2,50.055,0.01,0.0,2.356194,0.618888,2.356194,1.237776,1.570796,0.21881,3.141593,0.43762,-2.34064,125363.7,-0.25495,125458.1,1.824075,124665.7,-1.75578,796.3873
1489082622.22,50.055,0.0,0.0,2.356194,0.309444,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.33431,125329.9,-0.24873,125479.4,1.830384,124644.7,-1.75433,777.5474
1489082622.24,50.055,0.0,0.0,2.356194,0.309444,2.466852,1.401068,1.570796,0.43762,-2.67794,0.489274,-2.32718,125339.7,-0.24148,125436.0,1.837448,124649.6,-1.74347,799.2634
1489082622.26,50.054,-0.00999,0.0,2.356194,0.309444,2.356194,0.618888,1.570796,0.21881,3.141593,0.21881,-2.3215,125268.5,-0.23484,125455.0,1.843717,124623.4,-1.77521,766.7184
1489082622.28,50.053,-0.01999,0.0,2.034444,0.489274,2.214297,1.09405,0.0,0.0,3.141593,0.43762,-2.31528,125307.7,-0.22845,125463.5,1.850927,124659.6,-1.77185,733.4868
1489082622.3,50.053,-0.01999,0.0,2.034444,0.489274,2.466852,1.401068,1.570796,0.43762,-2.67794,0.489274,-2.30804,125309.2,-0.22141,125482.3,1.857866,124620.8,-1.77669,738.8952
1489082622.32,50.052,-0.02999,0.0,-2.35618,0.309444,2.498092,1.09405,3.141593,0.21881,-2.35618,0.618888,-2.30197,125276.8,-0.21513,125462.2,1.864016,124629.8,-1.76453,737.0778
1489082622.34,50.05,-0.04999,0.0,2.819842,0.691938,2.601173,1.275871,2.356194,0.309444,-2.67794,0.489274,-2.29514,125280.8,-0.2083,125465.2,1.871029,124605.1,-1.77185,733.4868
1489082622.36,50.05,-0.03999,0.0,3.141593,0.21881,2.819842,1.383876,2.034444,0.489274,-1.57079,0.21881,-2.28832,125297.1,-0.20171,125457.1,1.877409,124609.3,-1.75501,749.7068
1489082622.38,50.052,-0.00999,0.0,2.55359,0.788931,2.819842,1.383876,2.356194,0.618888,-2.03443,0.489274,-2.28177,125271.1,-0.19473,125472.5,1.884253,124618.1,-1.75959,731.7133
1489082622.4,50.054,0.01,0.0,2.819842,0.691938,2.761086,1.178328,2.677945,0.489274,-2.35618,0.309444,-2.27396,125325.3,-0.18726,125496.5,1.891815,124653.0,-1.73694,747.3131
1489082622.42,50.054,0.02,0.0,2.677945,0.489274,2.819842,1.383876,3.141593,0.43762,-2.03443,0.489274,-2.267,125279.9,-0.1804,125448.0,1.898784,124640.9,-1.71876,745.1648
1489082622.44,50.055,0.05,0.0,2.356194,0.618888,2.761086,1.178328,-2.35618,0.309444,-2.35618,0.309444,-2.26005,125312.1,-0.17498,125447.0,1.90493,124623.4,-1.64295,761.8928
1489082622.46,50.055,0.05,0.0,3.141593,0.43762,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.25362,125298.0,-0.16813,125451.3,1.911629,124649.6,-1.64383,752.7613
1489082622.48,50.054,0.02,0.0,2.034444,0.489274,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-2.24732,125284.1,-0.16181,125444.6,1.917901,124652.5,-1.63776,752.4411
1489082622.5,50.053,-0.00999,0.0,2.677945,0.489274,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.24073,125292.5,-0.15549,125447.5,1.924654,124643.3,-1.62043,737.9303
1489082622.52,50.052,-0.01999,0.0,2.677945,0.489274,2.677945,0.978548,2.034444,0.489274,-2.35618,0.309444,-2.23417,125292.7,-0.14887,125426.7,1.930985,124649.5,-1.60713,755.8313
1489082622.54,50.052,-0.02999,0.0,3.141593,0.43762,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.2251,125362.2,-0.14093,125461.9,1.938687,124662.6,-1.5765,801.1228
1489082622.56,50.052,-0.02999,0.0,2.356194,0.309444,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.21923,125324.4,-0.13472,125418.4,1.944749,124651.9,-1.57079,805.6875
1489082622.58,50.054,0.0,0.0,2.819842,0.691938,2.677945,0.978548,2.034444,0.489274,-2.35618,0.309444,-2.21175,125313.2,-0.12731,125420.7,1.952141,124662.9,-1.55942,805.7395
1489082622.6,50.055,0.04,0.0,3.141593,0.21881,2.819842,1.383876,2.356194,0.618888,-1.57079,0.21881,-2.20489,125343.0,-0.12055,125416.5,1.9589,124643.5,-1.55961,819.472
1489082622.62,50.056,0.04,0.0,2.034444,0.489274,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.19751,125353.3,-0.11306,125453.7,1.966375,124701.7,-1.54255,810.5885
1489082622.64,50.056,0.04,0.0,2.819842,0.691938,2.601173,1.275871,2.356194,0.309444,-2.67794,0.489274,-2.19131,125312.9,-0.10698,125392.5,1.972505,124621.1,-1.54255,810.5885
1489082622.66,50.056,0.04,0.0,2.819842,0.691938,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.18495,125303.5,-0.10048,125399.7,1.978963,124637.4,-1.5369,810.7307
1489082622.68,50.054,0.0,0.0,2.55359,0.788931,2.677945,1.467822,2.034444,0.489274,-2.03443,0.489274,-2.17794,125297.6,-0.09301,125423.8,1.986104,124601.4,-1.56507,801.1228
1489082622.7,50.052,-0.02999,0.0,2.677945,0.489274,2.677945,1.467822,2.034444,0.489274,-2.03443,0.489274,-2.171,125342.3,-0.08501,125449.1,1.993588,124656.1,-1.59935,801.4367
1489082622.72,50.052,-0.03999,0.0,2.819842,0.691938,2.55359,0.788931,2.356194,0.309444,-2.67794,0.489274,-2.16393,125327.0,-0.07793,125459.3,2.000634,124637.7,-1.59951,796.8608
1489082622.74,50.053,-0.02999,0.0,2.034444,0.489274,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.15748,125348.3,-0.07174,125479.1,2.006984,124670.7,-1.57657,791.9674
1489082622.76,50.054,-0.01999,0.0,2.677945,0.489274,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.15004,125341.6,-0.06433,125447.9,2.014556,124664.8,-1.55929,796.5846
1489082622.78,50.055,0.01,0.0,2.356194,0.309444,2.677945,1.467822,2.034444,0.489274,-1.57079,0.21881,-2.14322,125354.5,-0.05762,125488.2,2.021176,124679.8,-1.55345,792.0733
1489082622.8,50.056,0.04,0.0,2.356194,0.309444,2.677945,0.978548,2.034444,0.489274,0.0,0.0,-2.13628,125330.5,-0.05029,125461.4,2.028302,124665.0,-1.55923,792.0071
1489082622.82,50.055,0.03,0.0,2.55359,0.788931,2.999696,1.54722,2.677945,0.489274,-2.03443,0.489274,-2.13001,125322.7,-0.04409,125443.0,2.034625,124652.4,-1.55345,792.0733
1489082622.84,50.055,0.0,0.0,2.677945,0.489274,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.12225,125371.0,-0.03685,125479.5,2.041817,124674.2,-1.53126,810.8987
1489082622.86,50.054,0.0,0.0,3.141593,0.21881,2.896614,0.902177,3.141593,0.65643,-2.35618,0.309444,-2.11598,125357.7,-0.03035,125470.4,2.048531,124697.5,-1.51911,797.5968
1489082622.88,50.052,-0.02999,0.0,1.892547,0.691938,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.10875,125346.4,-0.02327,125464.9,2.055758,124682.8,-1.51305,793.2762
1489082622.9,50.052,-0.03999,0.0,2.677945,0.489274,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-2.10212,125338.7,-0.01649,125443.4,2.062629,124661.0,-1.51271,788.7061
1489082622.92,50.054,-0.00999,0.0,2.819842,0.691938,2.819842,1.383876,2.034444,0.489274,-2.03443,0.489274,-2.09548,125340.4,-0.00992,125450.8,2.069302,124652.4,-1.50655,784.4166
1489082622.94,50.055,0.0,0.0,2.034444,0.489274,2.601173,1.275871,2.356194,0.309444,-2.35618,0.309444,-2.0886,125315.3,-0.00273,125431.4,2.076204,124654.6,-1.50153,793.8571
1489082622.96,50.054,0.0,0.0,2.034444,0.489274,2.761086,1.178328,2.677945,0.489274,-2.35618,0.309444,-2.08201,125306.0,0.003613,125431.7,2.082576,124630.9,-1.49535,789.6222
1489082622.98,50.054,0.02,0.0,2.356194,0.309444,3.141593,0.65643,2.677945,0.489274,0.0,0.0,-2.07594,125259.8,0.010111,125419.0,2.088981,124614.5,-1.4999,775.591
1489082623.0,50.054,0.02,0.0,2.356194,0.618888,2.466852,1.401068,3.141593,0.43762,-2.67794,0.489274,-2.06774,125364.8,0.017842,125469.2,2.097097,124673.9,-1.47749,786.2178
1489082623.02,50.054,0.0,0.0,2.55359,0.788931,2.498092,1.09405,3.141593,0.21881,-2.67794,0.489274,-2.06175,125319.5,0.023835,125429.9,2.103152,124616.8,-1.47639,777.1026
1489082623.04,50.053,-0.01999,0.0,2.677945,0.489274,2.944197,1.115716,2.677945,0.489274,-2.35618,0.309444,-2.05454,125332.9,0.031055,125463.9,2.109925,124665.5,-1.46077,792.1659
1489082623.06,50.053,-0.00999,0.0,2.55359,0.788931,2.761086,1.178328,2.356194,0.309444,-2.67794,0.489274,-2.04806,125306.9,0.037566,125423.3,2.116319,124611.3,-1.46711,796.2294
1489082623.08,50.053,-0.00999,0.0,2.356194,0.309444,2.819842,1.383876,2.034444,0.489274,-1.57079,0.21881,-2.04067,125326.3,0.044719,125441.9,2.123926,124649.5,-1.43631,785.3111
1489082623.1,50.054,0.0,0.0,2.158799,0.788931,2.761086,1.178328,0.0,0.0,-2.35618,0.309444,-2.03461,125287.1,0.051012,125420.1,2.130287,124614.2,-1.44643,775.0504
1489082623.12,50.054,0.0,0.0,2.034444,0.489274,2.498092,1.09405,3.141593,0.21881,-2.35618,0.309444,-2.0279,125304.1,0.057845,125425.5,2.13703,124646.5,-1.43473,776.2392
1489082623.14,50.054,0.01,0.0,2.356194,0.309444,2.677945,0.978548,3.141593,0.43762,-2.35618,0.309444,-2.02013,125338.8,0.065287,125460.1,2.144856,124668.4,-1.41634,773.6973
1489082623.16,50.054,0.01,0.0,2.677945,0.489274,2.819842,1.383876,2.034444,0.489274,-2.03443,0.489274,-2.01351,125363.6,0.071684,125464.7,2.151333,124653.4,-1.41143,778.9342
1489082623.18,50.053,0.0,0.0,2.356194,0.618888,2.896614,0.902177,2.034444,0.489274,0.0,0.0,-2.0064,125313.8,0.079232,125449.1,2.158463,124653.7,-1.4105,774.4147
1489082623.2,50.052,-0.01999,0.0,2.356194,0.618888,2.761086,1.178328,2.356194,0.309444,-2.35618,0.309444,-2.0007,125296.9,0.084596,125421.6,2.163934,124614.8,-1.39985,780.4393
1489082623.22,50.052,-0.01999,0.0,2.356194,0.618888,2.944197,1.115716,2.677945,0.489274,-2.35618,0.309444,-1.99291,125311.1,0.092596,125455.6,2.171746,124640.1,-1.39885,775.9286
1489082623.24,50.053,-0.00999,0.0,2.034444,0.489274,2.944197,1.115716,2.158799,0.788931,0.0,0.0,-1.98675,125288.2,0.098939,125453.9,2.178278,124629.1,-1.40169,761.6177
1489082623.26,50.052,-0.01999,0.0,3.141593,0.43762,2.976444,1.330969,2.356194,0.618888,-1.57079,0.21881,-1.98022,125274.6,0.105725,125453.9,2.185675,124637.8,-1.39319,725.5441
1489082623.28,50.052,-0.00999,0.0,2.677945,0.489274,2.944197,1.115716,2.158799,0.788931,-1.57079,0.21881,-1.97418,125248.2,0.112148,125454.5,2.191691,124586.5,-1.42532,726.3812
1489082623.3,50.053,0.01,0.0,2.158799,0.788931,2.761086,1.178328,3.141593,0.21881,-2.35618,0.309444,-1.9666,125284.5,0.119716,125454.5,2.199517,124635.2,-1.39941,724.7493
1489082623.32,50.055,0.03,0.0,2.356194,0.928332,2.944197,1.115716,-2.35618,0.309444,-2.35618,0.309444,-1.95963,125275.0,0.12693,125446.7,2.206716,124634.3,-1.40564,723.9827
1489082623.34,50.053,0.0,0.0,3.141593,0.21881,2.976444,1.330969,2.356194,0.618888,-1.57079,0.21881,-1.95314,125270.9,0.133239,125467.2,2.213034,124649.1,-1.38465,717.3674
1489082623.36,50.053,0.03,0.0,2.677945,0.489274,2.863293,1.592961,2.356194,0.618888,-2.03443,0.489274,-1.94591,125319.2,0.140272,125468.4,2.220283,124659.5,-1.37339,723.6063
1489082623.38,50.055,0.03,0.0,2.819842,0.691938,3.141593,0.87524,2.356194,0.618888,-2.35618,0.309444,-1.93892,125282.8,0.147212,125460.3,2.22711,124624.5,-1.37339,723.6063
1489082623.4,50.055,0.02,0.0,2.55359,0.788931,3.141593,1.09405,2.158799,0.788931,0.0,0.0,-1.93207,125273.4,0.154214,125468.7,2.234088,124638.6,-1.37088,714.6308
1489082623.42,50.055,0.0,0.0,2.034444,0.978548,2.761086,1.178328,3.141593,0.21881,3.141593,0.43762,-1.92532,125284.8,0.160372,125419.8,2.240794,124649.7,-1.31507,723.9393
1489082623.44,50.055,0.02,0.0,2.55359,0.788931,2.819842,1.383876,2.356194,0.309444,-2.35618,0.309444,-1.91798,125294.3,0.166559,125441.0,2.24743,124618.5,-1.2709,728.3259
1489082623.46,50.055,0.02,0.0,2.677945,0.489274,2.55359,0.788931,2.356194,0.309444,-2.35618,0.309444,-1.91208,125253.0,0.172999,125389.1,2.253694,124643.2,-1.25894,731.0829
1489082623.48,50.055,0.0,0.0,2.356194,0.309444,3.141593,1.31286,2.55359,0.788931,-1.57079,0.21881,-1.90437,125297.2,0.18034,125441.8,2.260705,124631.2,-1.26644,748.5319
1489082623.5,50.055,0.0,0.0,2.356194,0.618888,2.944197,1.115716,2.677945,0.489274,-2.35618,0.309444,-1.89763,125259.7,0.187195,125424.7,2.267642,124629.5,-1.24904,738.2852
1489082623.52,50.056,0.01,0.0,3.141593,0.65643,2.896614,0.902177,3.141593,0.43762,-2.67794,0.489274,-1.8896,125309.2,0.194668,125400.7,2.274981,124652.3,-1.22101,774.78
1489082623.54,50.058,0.03,0.0,2.356194,0.618888,3.141593,1.31286,2.55359,0.788931,-1.57079,0.21881,-1.88294,125287.0,0.201132,125409.2,2.281,124655.2,-1.1999,795.7028
1489082623.56,50.058,0.03,0.0,2.55359,0.788931,2.819842,1.383876,2.356194,0.309444,-2.35618,0.309444,-1.87539,125346.0,0.208348,125419.4,2.288348,124667.5,-1.19344,807.571
1489082623.58,50.056,0.01,0.0,2.55359,0.788931,2.944197,1.115716,2.677945,0.489274,-2.35618,0.309444,-1.86903,125285.4,0.215089,125385.8,2.294953,124659.7,-1.18922,799.0668
1489082623.6,50.055,0.0,0.0,2.896614,0.902177,3.141593,1.31286,2.55359,0.788931,-2.03443,0.489274,-1.86182,125331.6,0.222184,125433.4,2.302318,124668.4,-1.1849,790.577
1489082623.62,50.054,-0.01999,0.0,2.356194,0.309444,3.141593,1.31286,2.55359,0.788931,-1.57079,0.21881,-1.85557,125314.7,0.229017,125423.5,2.308802,124695.5,-1.19028,788.8655
1489082623.64,50.054,-0.03999,0.0,2.158799,0.788931,2.976444,1.330969,2.356194,0.309444,-2.35618,0.309444,-1.84828,125293.9,0.23561,125388.6,2.315709,124602.5,-1.17955,792.3114
1489082623.66,50.053,-0.04999,0.0,2.356194,0.309444,2.999696,1.54722,2.356194,0.618888,-1.57079,0.21881,-1.84252,125256.9,0.241933,125383.6,2.321545,124646.5,-1.17422,794.0683
1489082623.68,50.053,-0.02999,0.0,3.141593,0.65643,2.976444,1.330969,2.356194,0.309444,-2.67794,0.489274,-1.83453,125342.9,0.249925,125470.1,2.329633,124683.6,-1.18271,786.3378
1489082623.7,50.053,-0.01999,0.0,2.944197,1.115716,2.999696,1.54722,3.141593,0.21881,-2.67794,0.489274,-1.82816,125333.8,0.257599,125459.7,2.336982,124685.3,-1.23215,771.6904
1489082623.72,50.053,-0.00999,0.0,3.141593,0.65643,2.896614,0.902177,2.356194,0.309444,-2.67794,0.489274,-1.8211,125336.0,0.264377,125468.8,2.343835,124671.8,-1.21691,766.1852
1489082623.74,50.054,0.0,0.0,2.55359,0.788931,-2.8966,0.902177,2.356194,0.618888,0.0,0.0,-1.81451,125259.9,0.271181,125437.2,2.350506,124628.7,-1.22047,760.3096
1489082623.76,50.054,0.01,0.0,2.356194,0.618888,2.761086,1.178328,3.141593,0.21881,-2.35618,0.309444,-1.80764,125327.2,0.277964,125472.4,2.357337,124681.8,-1.20361,765.1315
1489082623.78,50.054,0.01,0.0,2.356194,0.309444,2.944197,1.115716,3.141593,0.43762,-2.35618,0.309444,-1.80053,125317.7,0.285242,125445.9,2.364634,124657.0,-1.21132,767.7836
1489082623.8,50.054,0.01,0.0,2.356194,0.928332,2.944197,1.115716,3.141593,0.43762,-2.35618,0.309444,-1.79342,125371.0,0.291904,125493.4,2.37146,124689.7,-1.19468,772.7216
1489082623.82,50.054,0.01,0.0,2.677945,0.489274,3.141593,0.87524,2.356194,0.618888,0.0,0.0,-1.78701,125295.0,0.298797,125450.3,2.378089,124643.6,-1.20361,765.1315
